Argument ID	Conclusion	Stance	Premise	Achievement	Power: dominance	Power: resources
A22476	We should limit judicial activism	against	['many', 'laws', 'need', 'to', 'change', 'with', 'the', 'times', 'and', 'a', 'judge', 'is', 'in', 'a', 'better', 'position', 'than', 'our', 'elected', 'officials', 'to', 'accurately', 'and', 'fairly', 'review', 'those', 'laws.']	1	1	0
A22487	We should ban telemarketing	against	['no,', 'it', 'would', 'eliminate', 'way', 'to', 'many', 'jobs.']	1	0	1
A23006	We should abolish the Olympic Games	against	['the', 'olympic', 'games', 'should', 'not', 'be', 'abolished', 'as', 'they', 'bring', 'the', 'world', 'together', 'to', 'see', 'outstanding', 'sport', 'and', 'encouges', 'young', 'people', 'to', 'take', 'up', 'sport', 'andd', 'strive', 'for', 'success']	1	0	0
A23057	We should subsidize student loans	against	['student', 'loans', 'can', 'be', 'expensive', 'and', 'put', 'young', 'people', 'in', 'debt']	1	0	1
A23065	We should end mandatory retirement	against	['We', 'should', 'not', 'end', 'mandatory', 'retirement', 'because', 'it', 'opens', 'up', 'positions', 'for', 'young', 'people', 'who', 'otherwise', 'could', 'never', 'begin', 'their', 'career.']	1	0	1
A23069	We should abandon the use of school uniform	against	['School', 'uniforms', 'keep', 'the', 'distraction', 'of', 'clothing', 'choice', 'comparison', 'from', 'affecting', 'the', 'education', 'of', 'the', 'children', 'negatively.']	1	0	0
A23071	We should stop the development of autonomous cars	against	"['autonomous', 'cars', 'can', 'help', 'those', 'without', 'the', 'capability', 'of', 'driving', 'be', 'able', 'to', 'have', 'consistent', 'transportation', 'when', 'they', ""don't"", 'otherwise.']"	1	0	0
A23080	We should abandon the use of school uniform	against	['school', 'uniforms', 'show', 'pride', 'and', 'community', 'and', 'provide', 'fewer', 'distractions', 'from', 'learning.']	1	0	0
A23084	We should abolish the Olympic Games	against	['the', 'olympic', 'games', 'provide', 'employment', 'of', 'many', 'people', 'and', 'are', 'entertaining']	1	0	0
A23106	We should oppose collectivism	against	['collectivism', 'can', 'achieve', 'more', 'than', 'other', 'forms', 'of', 'societal', 'structure']	1	0	0
A23115	We should ban algorithmic trading	against	['the', 'digitization', 'of', 'the', 'sector', 'raises', 'the', 'field', 'of', 'action', 'of', 'information.', 'as', 'computer', 'models', 'and', 'algorithmic', 'programs']	1	0	1
A23125	We should adopt an austerity regime	against	['i', 'am', 'against', 'this', 'because', 'an', 'austerity', 'regime', 'increase', 'tax', 'which', 'decreases', 'the', 'economy', 'and', 'would', 'ruin', 'our', 'country', 'financially.']	1	0	1
A23132	We should limit executive compensation	against	['executives', 'who', 'run', 'huge', 'profitable', 'companies', 'that', 'employ', 'many', 'people', 'should', 'be', 'highly', 'compensated', 'for', 'doing', 'so']	1	0	1
A23143	We should ban targeted killing	against	['targeted', 'killing', 'is', 'a', 'tool', 'to', 'prevent', 'mass', 'injuries', 'by', 'taking', 'out', 'one', 'particular', 'target']	1	1	0
A23144	We should ban factory farming	against	['factory', 'farming', 'is', 'an', 'efficient', 'way', 'to', 'produce', 'cheap', 'food', 'for', 'the', 'masses.']	1	0	0
A23148	We should limit executive compensation	against	"['we', ""shouldn't"", 'limit', 'executive', 'compensation.', 'the', 'whole', 'point', 'of', 'becoming', 'an', 'executive', 'is', 'working', 'up', 'the', 'ladder', 'for', 'years', 'in', 'order', 'to', 'receive', 'the', 'six', 'figure', 'salary', 'and', 'lucrative', 'bonuses.']"	1	0	1
A23157	We should subsidize journalism	against	['Journalism', 'is', 'a', 'profession', 'and', 'does', 'not', 'need', 'subsidizing', 'as', 'students', 'can', 'pay', 'for', 'themselves', 'to', 'learn', 'and', 'then', 'be', 'recompensed', 'by', 'getting', 'a', 'paid', 'job.']	1	0	1
A23169	We should ban factory farming	against	"['we', 'cannot', 'ban', 'things', 'just', 'because', 'you', ""don't"", 'like', 'them.', 'factory', 'farms', 'help', 'get', 'the', 'most', 'food', 'per', 'acre.']"	1	0	0
A23175	We should ban algorithmic trading	against	['Algorithmic', 'trading', 'makes', 'it', 'easier', 'to', 'stay', 'ahead', 'in', 'the', 'market', 'and', 'not', 'get', 'blindsided', 'by', 'a', 'sudden', 'crash.']	1	0	0
A23190	We should prohibit school prayer	against	['the', 'period', 'of', 'calm', 'reflection', 'that', 'occurs', 'during', 'school', 'prayer', 'helps', 'to', 'promote', 'a', 'good', 'atmosphere', 'for', 'study', 'and', 'learning']	1	0	0
A23195	We should ban factory farming	against	"['factory', 'farming', 'provides', 'a', 'faster', 'mass', 'production', 'of', 'food', 'and', 'gives', 'us', 'a', 'way', 'to', 'feed', 'more', 'people', 'than', 'we', 'would', 'if', 'we', 'banned', 'it.', 'there', 'will', 'be', 'less', 'hunger', 'in', 'the', 'world', 'so', 'we', ""shouldn't"", 'ban', 'it.']"	1	0	1
A23206	We should abolish capital punishment	against	['Capital', 'punishment', 'incentivizes', 'criminals', 'to', 'work', 'with', 'and', 'confess', 'to', 'police', 'as', 'a', 'means', 'of', 'potentially', 'reducing', 'their', 'sentence', 'and', 'avoiding', 'death,', 'even', 'if', 'ti', 'means', 'life', 'without', 'parole.']	1	1	0
A23217	We should limit executive compensation	against	['Executives', 'earned', 'the', 'right', 'to', 'make', 'that', 'much', 'due', 'to', 'training,', 'schooling', 'and', 'fighting', 'their', 'way', 'to', 'the', 'top.']	1	0	1
A23232	We should end mandatory retirement	against	['mandatory', 'retirement', 'allows', 'for', 'youger', 'generations', 'to', 'enter', 'the', 'workplace']	1	0	0
A23282	We should subsidize Wikipedia	against	['wikipedia', 'is', 'too', 'vulnerable', 'to', 'manipulation', 'to', 'be', 'considered', 'a', 'trusted', 'source.']	1	0	0
A23301	We should end mandatory retirement	against	['We', 'should', 'not', 'end', 'mandatory', 'retirement', 'because', 'it', 'opens', 'up', 'positions', 'to', 'women,', 'people', 'of', 'color,', 'and', 'immigrants', 'who', 'were', 'not', 'able', 'to', 'take', 'those', 'jobs', 'due', 'to', 'past', 'discrimination.']	1	0	0
A23322	We should ban telemarketing	against	['It', 'is', 'time', 'saving.', 'You', 'can', 'reach', 'a', 'large', 'number', 'prospects', 'much', 'faster', 'than', 'a', 'sales', 'representative', 'on', 'foot.']	1	0	0
A23325	We should oppose collectivism	against	['We', 'should', 'support', 'collectivism', 'because', 'it', 'leads', 'to', 'more', 'investment', 'in', 'the', 'community', 'and', 'more', 'growth', 'in', 'the', 'long', 'term.']	1	0	0
A23327	We should adopt a multi-party system	against	['multi-party', 'systems', 'lead', 'to', 'more', 'corruption', 'and', 'wasted', 'campaign', 'dollars.']	1	1	0
A23338	We should adopt gender-neutral language	against	"['we', 'should', 'not', 'adopt', 'this,', 'it', 'would', 'be', 'confusing', 'to', 'young', 'children.', 'the', 'way', ""we've"", 'done', 'things', 'still', 'works', 'and', ""there's"", 'no', 'need', 'to', 'change', 'it.']"	1	0	0
A23360	We should abolish intellectual property rights	against	"['intellectual', 'property', 'rights', 'protect', ""someone's"", 'research', 'and', 'hard', 'work', 'ensuring', 'that', 'they', 'can', 'be', 'recognized', 'and', 'recompensed', 'for', 'their', 'efforts.']"	1	0	1
A23402	We should ban algorithmic trading	against	['algorithmic', 'trading', 'helps', 'people', 'trade', 'with', 'a', 'smaller', 'risk', 'of', 'financial', 'losses.']	1	0	1
A23411	We should limit executive compensation	against	['by', 'providing', 'a', 'high', 'compensation', 'to', 'the', 'executives', 'of', 'a', 'company', 'you', 'can', 'get', 'a', 'higher', 'quality', 'employee', 'and', 'the', 'business', 'will', 'make', 'more', 'money.', 'therefore', 'we', 'should', 'not', 'limit', 'their', 'pay.']	1	0	1
A23416	We should adopt libertarianism	against	['libertarianism', 'runs', 'roughshod', 'over', 'every', 'collective', 'and', 'communal', 'human', 'right', 'and', 'entitlement.', '', 'privileged', 'individuals', 'prosper', 'whilst', 'the', 'rest', 'of', 'society', 'suffers.', 'it', 'should', 'most', 'definitely', 'not', 'be', 'adopted']	1	0	0
A23439	We should ban human cloning	against	['human', 'cloning', 'can', 'give', 'us', 'medical', 'breakthroughs']	1	0	0
A23440	We should adopt a zero-tolerance policy in schools	against	['We', 'should', 'not', 'adopt', 'a', 'zero-tolerance', 'policy', 'in', 'schools-', 'children', 'need', 'more', 'tolerance', 'in', 'their', 'lives', 'in', 'order', 'to', 'flourish,', 'and', 'creating', 'a', 'zero-tolerance', 'policy', 'will', 'cause', 'harm', 'and', 'suffering.']	1	0	0
A23447	We should stop the development of autonomous cars	against	['globally,', 'over', '1', 'million', 'people', 'die', 'a', 'year', 'in', 'car', 'crashes.', '', '', 'to', 'be', 'able', 'to', 'have', 'self', 'driving', 'safe', 'cars', 'that', 'save', 'that', 'many', 'lives', 'a', 'year', 'would', 'be', 'outstanding.', '', '', 'robots', 'and', 'self', 'driving', 'cars', 'are', 'the', 'future.']	1	0	0
A23466	We should ban telemarketing	against	['telemarketing', 'is', 'a', 'valid', 'means', 'of', 'advertising', 'and', 'is', 'not', 'dangerous', 'for', 'the', 'people']	1	0	0
A23468	We should adopt an austerity regime	against	['juggling', 'debt', 'in', 'never', 'a', 'good', 'option', 'compared', 'to', 'paying', 'it', 'off', 'properly.']	1	0	1
A23485	We should end the use of economic sanctions	against	['economic', 'sanctions', 'help', 'our', 'country.']	1	0	0
A23498	We should ban human cloning	against	['human', 'cloning', 'shows', 'us', 'pushing', 'the', 'boundaries', 'of', 'science', 'to', 'their', 'fullest', 'potential.', '', 'think', 'of', 'all', 'we', 'can', 'learn', 'if', 'we', 'perfect', 'cloning.', '', 'it', 'shows', 'how', 'far', 'man', 'has', 'come', 'and', 'can', 'continue', 'to', 'go.']	1	0	0
A23500	We should ban human cloning	against	['it', 'would', 'help', 'in', 'research', 'for', 'breakthroughs', 'in', 'health']	1	0	0
A24044	We should ban human cloning	against	"['human', 'cloning', 'could', 'lead', 'to', 'scientific', 'breakthroughs', 'that', 'could', 'solve', 'many', 'of', 'the', ""world's"", 'problems.']"	1	1	0
A24048	We should ban targeted killing	against	['targeted', 'killing', 'streamlines', 'combat', 'operations', 'in', 'order', 'to', 'only', 'inflict', 'the', 'casualties', 'necessary.']	1	0	0
A24053	We should ban the use of child actors	against	"['child', 'actors', ""don't"", 'miss', 'out', 'on', 'school', 'as', 'they', 'often', 'have', 'a', 'tutor', 'on', 'the', 'set']"	1	0	0
A24063	We should limit executive compensation	against	['there', 'should', 'not', 'be', 'a', 'limit', 'to', 'executive', 'compensation,', 'they', 'deserve', 'to', 'be', 'compensated', 'based', 'on', 'the', 'profits', 'of', 'the', 'company.']	1	1	1
A24071	We should abolish intellectual property rights	against	['if', 'someone', 'invents', 'something', 'they', 'should', 'be', 'able', 'to', 'profit', 'from', 'it']	1	0	1
A24072	We should subsidize student loans	against	['graduates', 'earn', 'more', 'over', 'a', 'lifetime', 'than', 'their', 'peers,', 'this', 'gives', 'them', 'plenty', 'of', 'opportunity', 'to', 'repay', 'their', 'debts.']	1	0	0
A24075	We should end mandatory retirement	against	['Many', 'jobs,', 'like', 'airplane', 'pilots', 'and', 'doctors,', 'are', 'tasked', 'with', 'they', 'physical', 'safety', 'of', 'hundred', 'of', 'others.', 'Companies', 'have', 'an', 'obligation', 'to', 'make', 'sure', 'people', 'holding', 'those', 'positions', 'are', 'the', 'most', 'capable,', 'which', 'old', 'age', 'threatens.']	1	0	0
A24093	We should end mandatory retirement	against	"['people', 'simply', ""can't"", 'compete', 'with', 'others', 'in', 'the', 'same', 'professional', 'setting', 'once', 'they', 'reach', 'a', 'certain', 'age,', 'mandatory', 'retirement', 'is', 'necessary', 'for', 'fair', 'competition', 'in', 'a', 'limited', 'job', 'market']"	1	0	0
A24103	We should abolish zoos	against	['Zoos', 'are', 'a', 'great', 'way', 'for', 'people', 'to', 'learn', 'about', 'animals']	1	0	0
A24113	We should ban factory farming	against	['factory', 'farming', 'is', 'necessary', 'to', 'sustain', 'the', 'current', 'population', 'level', 'and', 'is', 'needed', 'in', 'order', 'to', 'make', 'farming', 'profitable', 'at', 'this', 'time', 'in', 'history.']	1	0	1
A24138	We should adopt libertarianism	against	['libertarianism', 'is', 'a', 'form', 'of', 'selfishness', 'which', 'promotes', 'the', 'rights', 'of', 'the', 'individual', 'over', 'the', 'rights', 'of', 'everyone.']	1	0	0
A24141	We should ban missionary work	against	['we', 'should', 'not', 'ban', 'missionary', 'work', 'because', 'a', 'lot', 'of', 'progress', 'has', 'been', 'made', 'because', 'of', 'it', 'in', 'poor', 'countries.']	1	0	1
A24150	We should ban human cloning	against	['we', 'should', 'allow', 'scientists', 'to', 'continue', 'to', 'try', 'to', 'clone', 'humans.', '', 'just', 'as', 'medical', 'treatments', 'have', 'progressed', 'in', 'the', 'world', 'who', 'can', 'predict', 'what', 'types', 'of', 'improvements', 'in', 'ending', 'disease', 'could', 'occur.']	1	0	0
A24177	We should abolish intellectual property rights	against	"['intellectual', 'property', 'rights', 'are', 'vital', 'to', 'ensure', 'those', 'taking', 'the', 'initial', 'financial', 'risks', 'with', 'new', 'concepts', 'are', 'ultimately', 'those', 'who', 'experience', 'the', 'greatest', 'reward,', 'and', ""don't"", 'see', 'there', 'work', 'misappropriated.']"	1	0	1
A24178	We should ban cosmetic surgery	against	['cosmetic', 'surgery', 'can', 'help', 'people', 'with', 'self', 'esteem', 'issues']	1	0	0
A24194	We should limit executive compensation	against	['Executive', 'level', 'employees', 'have', 'worked', 'hard', 'to', 'achieve', 'the', 'level', 'they', 'have', '', 'and', 'should', 'be', 'compensated', 'for', 'this.']	1	0	1
A24195	We should subsidize space exploration	against	['Subsidies', 'are', 'a', 'zero', 'sum', 'game,', 'by', 'subsidizing', 'space', 'exploration', 'we', 'are', 'neglecting', 'more', 'important', 'fields', 'such', 'as', 'education', 'or', 'affordable', 'housing.']	1	0	1
A24208	We should ban targeted killing	against	['in', 'a', 'certain', 'way,', 'the', 'selective', 'assassination', 'in', 'politics', 'is', 'beneficial', 'for', 'countries', 'that', 'have', 'this,', 'as', 'a', 'means', 'to', 'alleviate', 'their', 'problems']	1	1	0
A24215	We should limit executive compensation	against	['High', 'executive', 'compensation', 'is', 'necessary', 'to', 'get', 'the', 'best', 'executives', 'for', 'your', 'company']	1	1	1
A24229	We should limit executive compensation	against	['executives', 'work', 'hard', 'for', 'their', 'companies', 'and', 'should', 'be', 'compensated', 'accordingly.']	1	1	1
A24232	We should stop the development of autonomous cars	against	['autonomous', 'cars', 'will', 'bring', 'mobility', 'to', 'the', 'disabled.']	1	0	0
A24243	We should introduce compulsory voting	against	['we', 'should', 'not', 'introduce', 'compulsory', 'voting', 'because', 'some', 'people', 'that', 'are', 'unable', 'to', 'read', 'and', 'or', 'write', 'will', 'be', 'voting']	1	0	0
A24262	We should end the use of economic sanctions	against	"['without', 'the', 'use', 'of', 'economic', 'sanctions', 'a', 'country', 'has', 'very', 'little', 'way', 'of', 'objecting', 'to', 'another', ""country's"", 'actions', 'without', 'resorting', 'to', 'violence.']"	1	1	0
A24293	We should ban human cloning	against	['This', 'could', 'provide', 'organs', 'for', 'transplant', 'patients', 'in', 'dire', 'need', 'as', 'well', 'as', 'many', 'other', 'medical', 'advancements.']	1	0	0
A24330	We should subsidize journalism	against	['the', 'is', 'enough', 'money', 'in', 'journalism', 'already,', 'and', 'funds', 'available', 'through', 'subsidies', 'should', 'be', 'redirected', 'towards', 'more', 'worthwhile', 'causes', 'such', 'as', 'healthcare.']	1	0	1
A24357	We should ban telemarketing	against	['With', 'telemarketing,', 'you', 'get', 'immediate', 'feedback', 'on', 'your', 'product', 'or', 'service.']	1	0	0
A24374	We should ban factory farming	against	['The', 'population', 'is', 'growing', 'ever', 'larger', 'and', 'we', 'need', 'efficient', 'ways', 'to', 'produce', 'enough', 'meat', 'for', 'it.']	1	0	0
